age,gender,region,tenure_years,annual_income,credit_score,account_balance,monthly_salary_deposit,avg_monthly_spend,num_products,has_credit_card,has_mortgage,has_personal_loan,has_investment_account,credit_card_monthly_usage,mobile_app_logins_per_month,online_banking_logins_per_month,branch_visits_per_quarter,customer_service_calls,complaints_last_12m,late_payment_count,balance_change_6m_pct,transaction_count_monthly,digital_engagement_score,churn
68,Female,Quebec,6,146799.97,767,110849.0,12445.07,4000.58,1,1,0,0,0,2297.32,4,8,4,5,0,1,15.29,14,5.4,0
27,Female,Alberta,13,90555.27,794,0.0,7285.79,377.33,2,1,0,0,0,2641.98,38,34,3,2,0,0,7.15,30,36.6,0
27,Male,Alberta,7,71804.56,683,49220.58,7243.55,3688.6,4,0,0,1,0,0.0,8,1,5,0,0,0,22.46,28,5.55,0
72,Male,Quebec,13,102621.23,820,93940.65,9691.04,3296.54,3,1,0,1,1,448.03,6,27,5,2,1,0,11.09,20,13.35,0
29,Female,Alberta,10,107117.91,766,38120.09,9764.57,2744.82,2,1,0,0,0,437.86,39,8,5,2,0,0,-21.51,19,28.15,0
24,Female,Alberta,9,60576.36,824,96189.97,5439.77,569.25,1,1,1,1,0,1757.42,30,14,4,1,0,1,-3.11,30,24.4,0
67,Female,British Columbia,14,56188.95,684,25339.02,4901.27,3149.74,3,0,1,0,0,0.0,4,12,3,2,0,0,-16.33,25,6.8,0
36,Female,Ontario,10,101583.85,724,89497.84,9044.6,2520.28,3,1,0,0,0,1681.57,40,31,2,2,0,0,-6.26,37,36.85,0
73,Female,Quebec,13,61848.23,673,28839.63,6134.12,4536.58,2,1,0,0,1,4177.08,8,13,3,4,0,2,0.51,19,9.75,0
29,Female,Ontario,1,109744.13,720,69269.57,8508.81,2120.98,2,1,0,1,1,3314.36,20,0,2,1,0,1,-2.97,29,13.0,0
33,Female,Quebec,12,115520.61,733,56501.99,9089.69,2998.99,1,1,0,1,0,2913.98,32,19,3,4,0,0,-1.55,29,27.45,0
61,Male,Ontario,9,89178.9,658,32664.14,7774.94,3548.34,2,1,0,0,1,820.08,15,26,2,2,1,0,-8.94,6,18.85,0
64,Female,Alberta,5,128303.3,599,57425.37,10146.93,6208.75,1,1,0,0,1,2193.51,32,7,0,1,0,1,-8.16,25,23.25,0
47,Female,Ontario,4,73481.09,840,24892.68,6374.11,875.76,3,1,0,0,1,1389.81,10,30,6,1,0,0,-0.59,17,17.0,0
28,Male,Quebec,0,68691.65,640,35432.33,6242.99,1609.31,2,1,0,0,1,2726.91,2,33,4,2,1,2,-15.05,54,12.85,1
57,Male,Quebec,12,122512.48,802,61647.29,10343.93,4427.16,3,1,0,0,1,3909.99,21,16,8,0,0,0,13.09,4,19.25,0
41,Female,Quebec,6,89235.39,643,18588.12,8112.9,3830.01,2,0,0,1,0,0.0,31,25,4,1,0,0,-6.33,20,28.9,0
38,Male,Quebec,8,71362.92,688,77789.89,7253.94,2216.22,1,1,1,1,0,733.78,20,29,7,2,0,1,-11.59,42,23.15,0
33,Female,Quebec,1,105549.11,674,31539.21,9176.18,4258.73,2,1,0,0,0,2761.07,9,15,0,3,0,0,-2.29,25,11.1,0
75,Female,British Columbia,2,71090.26,752,40113.77,5058.32,747.96,2,1,0,1,0,2889.1,25,3,5,3,0,1,-12.72,20,17.3,0
25,Male,Ontario,12,113905.89,783,51239.35,8799.81,1423.35,1,1,0,0,0,2069.67,39,32,6,3,0,0,-0.62,39,36.55,0
62,Female,Alberta,0,118089.68,732,9161.19,9000.55,1516.78,2,1,1,0,0,3375.15,41,19,6,2,0,2,-3.84,50,33.3,1
57,Male,Ontario,8,44899.84,598,30925.58,3928.56,2478.32,2,1,0,0,1,2965.15,9,9,3,1,1,1,-12.17,49,9.0,0
46,Male,Ontario,2,81811.77,502,8957.03,6976.72,757.97,1,1,0,0,0,3109.29,35,26,7,0,0,0,1.48,1,31.85,1
73,Female,Alberta,11,93100.74,749,106551.08,7549.73,1048.15,1,1,1,0,1,2790.34,11,3,2,4,1,0,7.81,29,8.2,0
75,Male,British Columbia,11,82967.25,673,0.0,7490.95,2508.17,1,1,1,1,0,1738.85,6,0,2,1,0,0,-11.27,21,3.9,0
71,Female,Quebec,13,113185.36,563,34763.76,9642.87,911.68,2,1,1,1,0,2469.84,4,26,4,0,0,1,19.05,48,11.7,0
56,Male,Ontario,9,150690.09,639,6992.74,11365.91,1806.85,2,0,0,0,0,0.0,37,17,1,0,0,0,4.68,25,30.0,0
51,Male,Ontario,7,71683.0,733,105161.98,5694.31,2903.24,3,1,1,0,0,833.12,7,14,6,2,0,0,-14.23,34,9.45,0
32,Male,Ontario,8,130138.68,648,36143.48,10670.49,2613.02,4,0,0,0,1,0.0,36,27,0,2,0,1,10.01,31,32.85,0
27,Male,Ontario,12,50768.73,837,59560.96,3623.75,122.61,1,1,0,0,0,0.0,38,20,6,0,0,0,3.31,13,31.7,0
55,Female,Alberta,15,150524.22,547,57544.84,11431.87,1041.67,1,1,0,1,1,2378.06,25,34,5,1,0,0,20.37,9,28.15,0
39,Male,Quebec,1,85070.56,780,8958.89,6755.08,4854.56,1,1,1,0,0,2738.4,40,5,1,1,0,1,-0.07,25,27.75,0
60,Female,Quebec,7,88390.17,738,15131.98,6837.16,1582.4,2,1,1,0,0,572.05,44,17,1,0,1,0,10.13,30,34.55,0
71,Male,Quebec,1,75951.71,582,43945.74,5732.1,1932.37,2,1,0,0,0,1914.99,0,4,4,2,0,1,-4.75,45,1.4,0
66,Female,Quebec,1,86938.24,663,39752.28,8368.61,477.39,3,1,0,1,1,1647.15,1,13,5,3,1,2,11.64,29,5.2,1
60,Male,Ontario,3,131118.41,739,0.0,11509.89,2849.52,1,1,0,0,0,4005.87,13,28,1,3,0,2,15.62,47,18.25,1
72,Female,Ontario,6,82365.35,662,36805.73,7433.96,3271.51,2,1,0,1,0,3345.7,28,21,6,0,1,1,-20.17,24,25.55,0
35,Male,Ontario,12,109872.08,554,6454.99,9528.94,3258.16,1,1,0,1,0,2261.18,22,24,7,0,2,0,29.3,27,22.7,0
56,Male,Ontario,9,95923.5,757,11508.38,6997.41,2108.85,4,1,0,0,0,1585.96,5,0,1,1,0,0,-1.32,46,3.25,0
48,Female,British Columbia,2,36240.31,833,88000.31,3152.57,1821.25,1,1,1,0,0,0.0,11,20,0,2,0,0,-4.42,34,14.15,0
42,Male,Ontario,3,89379.48,788,31711.27,6626.9,1561.92,3,1,1,0,1,2089.75,20,6,1,1,0,0,-42.35,11,15.1,1
44,Male,Alberta,15,41703.53,692,15481.44,3581.86,1718.67,2,1,0,0,0,1972.37,28,33,0,1,0,0,4.84,27,29.75,0
23,Male,Ontario,1,86115.54,591,18652.06,7231.16,1925.7,1,0,1,0,0,0.0,23,8,4,3,0,0,-3.23,39,17.75,0
31,Female,Alberta,6,106001.25,572,54911.71,8260.56,3745.1,3,1,0,1,0,1439.7,23,27,2,2,1,0,21.84,40,24.4,0
66,Female,Ontario,15,68051.81,575,70534.11,6003.89,1217.16,1,1,0,1,1,2727.52,42,15,5,3,0,0,-3.45,50,32.55,0
55,Male,British Columbia,12,74620.06,709,45987.92,6030.06,4176.95,3,1,0,0,0,4058.17,36,30,1,1,1,0,-3.57,36,33.9,0
45,Female,British Columbia,7,47848.09,822,60427.65,3742.75,2955.05,3,1,0,0,1,949.22,11,32,2,0,0,2,-13.58,10,18.35,0
73,Female,Ontario,12,70553.17,613,36184.08,6299.29,3732.1,2,0,0,0,0,0.0,17,15,3,0,1,0,-2.3,27,16.3,0
47,Female,Quebec,12,63645.4,577,24388.25,5905.35,4629.15,1,1,0,0,0,3368.48,22,8,3,1,0,0,27.7,25,17.1,0
68,Female,Alberta,4,81286.59,661,47238.14,6683.59,50.0,1,0,0,0,1,0.0,21,19,2,0,0,0,7.53,25,20.3,0
21,Female,Alberta,0,62919.38,754,37486.89,5218.54,2365.85,2,1,0,0,0,1222.54,4,4,4,4,0,0,-5.06,44,4.0,0
21,Female,Alberta,8,108799.81,661,0.0,8778.88,3215.89,2,1,0,0,0,1874.31,26,17,0,0,1,2,17.12,12,22.85,0
74,Female,Ontario,1,31039.73,545,40806.97,2943.76,2573.84,3,1,0,1,1,1420.96,19,7,8,0,0,0,8.64,23,14.8,0
70,Female,Ontario,6,88379.88,713,19622.72,7799.75,4415.37,2,1,0,0,0,200.82,42,19,3,2,0,0,4.49,34,33.95,0
26,Female,Alberta,9,126811.94,717,30431.2,10410.83,1624.18,3,1,1,0,0,1479.73,26,17,2,3,0,1,2.91,27,22.85,0
49,Male,Alberta,8,130926.51,720,0.0,10778.31,3940.72,1,1,0,0,0,2281.26,20,8,4,3,1,0,5.96,15,15.8,0
72,Male,British Columbia,3,33985.04,651,46760.08,3141.95,1732.59,1,1,0,0,0,2661.11,40,13,7,3,0,0,11.46,10,30.55,0
41,Female,British Columbia,7,64325.4,582,74791.06,5083.12,1868.3,2,1,0,0,0,2351.69,3,25,1,0,0,1,19.54,17,10.7,0
73,Female,Alberta,0,103139.71,682,17001.83,9195.36,1015.16,2,1,1,0,0,2981.53,39,24,5,1,0,0,1.12,30,33.75,0
69,Male,Alberta,1,127349.47,692,124453.71,10133.7,1829.71,2,0,1,1,0,0.0,19,21,4,4,0,0,-2.32,36,19.7,0
60,Female,Alberta,10,93255.08,713,43430.1,6830.78,4030.33,2,1,1,0,0,2768.31,26,1,4,1,1,0,11.73,13,17.25,0
51,Male,Ontario,3,109125.8,708,0.0,8631.25,2976.77,1,1,0,0,0,2610.16,4,16,7,1,0,0,4.17,38,8.2,0
75,Male,Ontario,12,80935.84,632,70796.66,5656.31,4301.1,2,1,0,1,0,3192.17,10,9,3,1,0,0,-3.55,12,9.65,0
49,Male,Ontario,11,100961.52,654,55599.97,7864.3,4097.31,3,1,0,0,0,969.24,16,13,7,2,0,0,-12.96,48,14.95,0
74,Male,Alberta,6,131347.3,668,102282.32,10914.85,2300.81,1,1,0,0,0,2677.33,35,22,0,1,0,1,-0.69,31,30.45,0
38,Male,Ontario,12,166680.82,592,12351.06,13014.92,465.39,1,1,0,1,1,610.08,13,6,1,2,1,1,-4.64,35,10.55,0
65,Female,British Columbia,3,88631.88,754,30930.8,6971.63,624.63,1,1,1,0,0,2570.0,44,5,6,0,0,0,1.52,23,30.35,0
74,Female,Ontario,4,91742.68,545,7249.15,7275.89,4677.64,1,1,0,0,0,2605.35,20,26,5,2,0,0,6.43,33,22.1,0
46,Male,British Columbia,3,78131.44,734,42430.47,7572.81,1457.52,2,0,0,0,0,0.0,0,16,7,2,0,1,-10.79,30,5.6,0
49,Female,Ontario,4,60751.11,751,92377.63,4785.2,5962.98,1,1,1,0,0,2542.4,1,31,1,2,1,1,11.48,11,11.5,0
42,Male,Alberta,0,32536.98,850,65119.17,2176.44,2340.29,3,1,1,0,0,2155.77,24,16,0,1,0,0,9.81,26,21.2,0
37,Male,Ontario,5,51618.34,712,52949.14,4228.34,3830.83,2,0,0,1,0,0.0,42,14,6,0,0,0,-8.65,32,32.2,0
73,Male,Quebec,8,67794.45,768,17722.8,5609.49,5009.58,3,1,1,0,0,1075.91,23,7,0,1,0,1,1.37,28,17.4,0
58,Female,British Columbia,2,51593.81,630,29807.56,5002.76,2527.58,1,0,0,0,0,0.0,34,33,8,2,1,1,-4.42,19,33.65,1
74,Female,British Columbia,12,68456.82,750,65252.17,5778.07,1801.27,2,1,0,1,0,2892.25,14,16,8,1,0,0,17.67,54,14.7,0
54,Female,Ontario,6,53008.44,751,78175.03,3386.91,2834.53,3,1,0,0,0,1099.58,12,1,3,0,0,0,-3.32,37,8.15,0
27,Male,British Columbia,9,28641.75,604,27195.49,2177.78,3355.34,1,0,0,0,0,0.0,24,1,3,2,1,0,0.29,11,15.95,0
55,Female,Alberta,12,127265.32,535,38766.72,9530.65,2521.98,2,1,0,1,0,1308.87,27,24,3,3,0,0,4.91,21,25.95,0
67,Female,British Columbia,15,81478.5,850,19647.83,6055.63,419.64,3,1,1,0,0,3366.54,9,1,0,3,0,0,16.81,26,6.2,0
56,Male,British Columbia,0,133283.51,696,63096.89,11188.97,2670.94,2,1,1,0,0,742.47,10,13,3,1,1,0,16.34,36,11.05,0
43,Male,Ontario,2,114751.72,711,11388.14,8794.69,2915.31,2,1,0,0,1,2587.65,15,32,0,1,0,0,-2.36,38,20.95,0
43,Female,Quebec,14,32999.11,716,34229.21,2881.69,4179.87,1,1,0,0,0,2673.72,30,30,1,3,0,1,10.49,16,30.0,0
70,Male,Alberta,15,109827.97,777,71638.09,9044.36,1630.4,1,1,1,1,0,0.0,1,21,5,0,1,0,-14.52,10,8.0,0
38,Male,Alberta,5,30772.36,763,48400.25,1909.24,3075.47,3,1,0,0,1,2178.88,32,3,1,0,0,0,-0.44,30,21.85,0
46,Male,Alberta,5,100169.43,669,62240.69,9402.12,3774.68,1,1,0,0,1,703.98,6,14,8,2,0,2,-15.29,29,8.8,0
55,Female,Alberta,7,108240.96,641,11960.75,8534.81,3761.06,3,1,0,0,1,1093.79,33,22,3,3,0,0,16.69,6,29.15,0
65,Female,Alberta,6,68203.09,707,39915.4,6087.31,974.9,1,0,0,0,0,0.0,16,19,2,0,1,0,5.1,43,17.05,0
56,Male,British Columbia,3,37966.9,703,78119.95,2656.88,2090.22,1,1,0,1,0,1736.13,43,17,1,1,1,0,-11.88,36,33.9,0
39,Male,Ontario,15,96631.18,640,89986.58,8557.43,3793.39,1,0,1,0,0,0.0,41,29,1,1,0,1,-15.94,18,36.8,0
57,Female,Ontario,8,79162.39,825,6467.62,6803.53,3437.47,2,1,0,0,1,2056.78,24,14,1,2,1,1,6.04,25,20.5,0
45,Male,Quebec,11,81246.19,686,13212.46,6288.7,1527.18,2,1,1,1,0,2042.41,35,10,4,4,0,1,8.32,43,26.25,0
35,Male,Alberta,0,81523.95,729,26113.92,6470.95,380.87,1,1,1,0,1,639.1,43,25,8,1,0,0,-3.5,28,36.7,0
35,Male,British Columbia,3,45366.63,508,86262.88,3757.06,1110.7,1,1,1,0,0,1611.85,15,28,1,4,1,0,-19.34,31,19.55,1
47,Female,Alberta,5,75832.79,619,92967.35,6707.55,50.0,2,1,0,0,0,1113.68,4,27,2,0,1,0,3.63,52,12.05,0
72,Female,Quebec,2,136577.74,616,56150.29,11807.01,4601.15,2,1,0,0,0,21.42,17,9,6,0,0,0,3.58,35,14.2,0
67,Male,Ontario,13,100045.87,701,34784.05,8786.38,3189.72,1,0,0,1,0,0.0,25,4,8,2,1,0,9.18,49,17.65,0
72,Male,British Columbia,13,96031.94,567,24176.71,7650.83,2770.67,1,1,0,0,0,1482.24,39,30,0,0,0,0,-9.6,23,35.85,0
28,Male,Alberta,11,73203.44,576,2426.79,5951.29,500.16,1,1,1,0,0,0.0,30,20,8,1,0,0,-5.45,55,26.5,0
74,Female,Quebec,4,51673.83,745,35063.26,3419.18,5079.69,2,1,1,0,0,2926.21,18,24,6,0,0,0,5.09,14,20.1,0
57,Male,Ontario,10,62710.42,709,68616.54,5423.14,2278.89,1,1,0,0,1,3346.9,25,9,1,2,0,1,-4.19,1,19.4,0
35,Male,Quebec,8,54709.68,639,0.0,3821.93,2417.44,3,1,0,0,0,3461.45,41,4,3,0,0,0,10.63,27,28.05,0
63,Male,Quebec,11,124401.14,750,60224.69,11434.67,3503.53,2,0,0,0,0,0.0,26,24,5,1,0,0,-3.52,24,25.3,0
44,Male,Ontario,2,105329.39,653,26450.79,9297.33,2596.93,1,1,1,0,1,1647.25,36,31,7,1,0,1,4.5,20,34.25,0
29,Female,Ontario,1,39141.39,747,88184.76,3861.8,4430.79,1,0,0,0,1,0.0,2,5,7,1,0,0,17.95,29,3.05,0
29,Female,Ontario,9,78528.1,601,48546.56,6749.86,2183.13,2,1,0,1,0,1108.87,36,10,8,3,0,0,15.85,41,26.9,0
73,Male,British Columbia,5,46103.15,628,42495.74,2738.34,3720.28,3,1,1,1,0,2685.46,29,4,4,5,1,0,-2.19,31,20.25,0
59,Female,Quebec,1,127670.62,622,56225.82,10635.88,2766.59,1,0,1,0,0,0.0,33,32,1,2,0,0,2.17,40,32.65,0
56,Male,Quebec,13,79274.52,685,29936.47,6457.16,2685.16,1,1,0,0,0,0.0,20,28,2,2,1,0,0.7,36,22.8,0
46,Male,Quebec,14,93944.53,692,26543.09,7511.85,3262.46,1,1,0,1,0,1725.68,8,7,0,3,0,0,23.24,38,7.65,0
43,Female,Alberta,7,116213.56,700,56890.88,9885.6,3720.38,3,1,0,1,0,290.48,6,25,6,3,0,0,0.52,31,12.65,0
34,Male,Quebec,12,48145.0,700,53629.06,4024.91,2047.64,2,1,0,1,1,1833.65,23,29,4,1,0,0,0.12,29,25.1,0
63,Female,Alberta,8,98035.11,774,5630.75,9172.54,4027.42,2,1,0,0,0,1737.42,43,24,0,3,2,0,-2.18,20,36.35,0
69,Male,Alberta,5,111261.3,570,30323.36,8785.01,50.0,3,1,0,0,0,219.3,32,22,8,2,0,0,15.87,11,28.5,0
39,Female,Alberta,1,38705.45,643,98141.56,2930.77,4170.15,2,1,0,0,1,2166.87,15,16,0,2,0,0,-6.99,49,15.35,0
50,Male,Ontario,7,77036.81,573,71018.53,6912.99,2253.29,2,1,0,0,0,2331.07,9,14,6,3,1,0,-0.63,46,10.75,0
44,Female,Ontario,0,118218.74,617,13041.5,10041.3,1820.37,1,1,1,0,0,646.22,21,2,4,2,0,0,-6.59,42,14.35,0
23,Male,Alberta,11,109264.07,600,29799.26,8243.68,2565.73,3,1,1,1,0,1394.17,13,21,4,0,0,0,7.4,21,15.8,0
65,Male,British Columbia,13,93555.29,589,42378.28,8079.75,50.0,2,1,0,1,0,2549.24,43,8,8,0,3,2,-0.6,50,30.75,1
73,Female,Quebec,3,76421.14,532,14911.07,6685.12,2715.33,3,0,1,0,0,0.0,27,21,2,1,0,1,12.14,48,24.9,0
47,Female,Ontario,2,68731.18,541,59556.71,5334.44,2373.94,2,1,0,1,1,3985.62,4,11,6,1,0,0,19.49,18,6.45,0
67,Male,Ontario,4,126129.61,850,27110.92,10843.07,233.45,2,1,0,0,0,1018.99,4,18,4,4,0,0,-13.74,50,8.9,0
70,Male,Alberta,5,25000.0,705,79285.13,1727.11,1455.71,2,1,0,1,0,3487.63,13,11,2,1,1,2,13.94,20,12.3,0
51,Male,Ontario,1,112203.64,799,78741.17,9683.79,3246.38,2,1,1,0,0,1889.85,6,15,6,1,0,0,-7.94,27,9.15,0
36,Male,Ontario,2,130214.77,654,83556.36,9948.92,2527.69,1,0,1,0,0,0.0,35,22,1,0,1,0,12.07,34,30.45,0
57,Female,Ontario,13,82922.45,705,79857.94,7283.65,3421.9,1,1,0,1,0,531.66,10,21,2,4,1,0,-10.33,17,13.85,0
57,Male,British Columbia,9,73221.78,585,0.0,5959.57,5387.89,2,1,0,1,0,169.65,17,34,6,2,1,0,0.36,38,22.95,0
28,Female,Quebec,4,111207.57,560,22550.71,8939.03,3640.94,2,1,0,0,0,2000.47,28,14,0,1,0,0,7.03,1,23.1,0
24,Male,Ontario,5,84324.83,559,27847.62,7084.48,1694.01,3,1,1,0,0,2012.09,37,16,3,0,1,0,-27.93,22,29.65,0
30,Female,British Columbia,13,83740.36,717,31459.23,7292.55,1383.69,1,1,1,1,0,2220.12,34,26,0,3,1,0,-4.84,53,31.2,0
66,Male,Alberta,12,113814.41,650,62224.72,9824.11,1890.17,2,1,0,0,0,3811.81,20,10,7,1,0,0,-6.22,54,16.5,0
32,Female,British Columbia,2,112341.89,850,73784.68,9131.5,2513.19,1,0,0,0,0,0.0,3,3,8,4,0,0,-12.38,34,3.0,0
71,Female,Ontario,1,86103.31,850,66934.24,6971.57,3101.17,2,1,0,0,0,1268.7,4,6,7,2,0,2,-5.07,37,4.7,1
28,Male,Quebec,15,113427.95,739,1238.17,8954.53,2214.55,3,1,0,0,1,1587.61,9,34,0,0,0,0,-1.47,18,17.75,0
28,Female,Quebec,5,36356.56,738,11925.55,1275.0,3487.84,1,1,0,0,0,3422.79,39,20,3,1,0,1,-7.06,7,32.35,0
66,Male,Ontario,15,65591.79,701,0.0,4432.63,2935.24,2,1,0,1,1,1052.14,0,8,7,1,1,0,-4.36,37,2.8,0
48,Male,Ontario,14,139092.81,820,33680.21,11340.42,2836.86,2,1,0,1,0,0.0,6,20,7,0,0,0,-11.5,17,10.9,0
66,Female,British Columbia,1,77625.2,684,16224.59,8028.2,3466.34,4,1,0,0,0,2899.94,38,12,8,1,1,0,0.5,23,28.9,0
55,Male,Quebec,9,79666.92,685,86446.68,6700.06,1649.67,3,1,0,0,0,2404.89,15,16,5,1,0,0,-6.35,23,15.35,0
32,Female,Ontario,7,55988.52,801,53651.11,4420.43,3329.92,3,1,0,0,0,2301.92,21,29,1,2,0,0,24.72,20,23.8,0
43,Female,British Columbia,4,73763.32,567,29866.99,7094.38,3828.0,2,1,0,0,1,3808.78,36,12,7,1,0,0,-5.66,39,27.6,0
44,Female,British Columbia,4,82990.5,664,73359.34,6671.93,1236.87,1,1,0,0,0,2173.21,23,25,6,0,0,0,5.25,2,23.7,0
51,Female,Alberta,3,107901.98,673,0.0,9077.31,2793.06,2,1,0,0,0,3006.42,7,14,8,0,0,0,-9.63,52,9.45,0
26,Female,Ontario,1,85577.53,850,58866.33,6089.2,2247.85,2,1,0,0,0,2260.32,8,33,5,2,0,0,19.29,32,16.75,0
54,Male,Quebec,2,84080.91,638,0.0,7421.14,2099.14,2,0,0,0,0,0.0,27,28,8,2,0,0,13.76,19,27.35,0
65,Male,Ontario,7,64337.67,629,67831.96,5316.91,1552.58,1,1,0,0,0,0.0,9,28,4,1,0,0,7.68,32,15.65,0
31,Female,Ontario,0,52919.76,689,35279.29,4056.56,3533.89,2,0,0,0,0,0.0,15,13,7,0,0,0,9.12,34,14.3,0
41,Female,British Columbia,4,63959.6,667,88358.46,4464.63,4904.43,2,1,0,0,0,1764.72,39,4,7,0,0,1,-6.14,42,26.75,0
36,Male,Ontario,1,56575.96,455,82156.93,4936.92,1919.63,4,1,0,0,0,1387.37,39,33,3,2,0,1,16.83,27,36.9,0
49,Female,Ontario,4,138866.66,758,36885.89,10928.34,3640.22,1,1,1,0,0,2991.83,8,30,0,1,0,1,5.47,32,15.7,1
30,Female,Quebec,3,121219.24,730,0.0,10178.56,602.27,1,1,1,0,0,1873.3,26,6,4,1,0,0,15.04,18,19.0,0
57,Male,British Columbia,14,114733.84,703,41950.63,9790.35,5016.48,2,1,0,1,0,0.0,3,7,0,0,0,0,-4.58,30,4.4,0
35,Female,Alberta,2,91046.72,656,0.0,7255.91,2330.13,4,1,1,0,0,1245.06,44,20,4,0,0,0,1.82,5,35.6,0
55,Female,Ontario,4,28128.17,508,1591.62,3753.72,4262.61,3,0,0,0,0,0.0,1,6,5,3,0,1,8.17,26,2.75,1
66,Female,Alberta,1,142657.22,526,29669.8,11643.17,1684.14,3,0,1,0,1,0.0,32,18,8,2,0,1,-2.22,38,27.1,0
39,Male,Alberta,9,57995.06,835,61699.47,5735.09,3045.88,3,1,0,0,0,876.98,18,3,0,3,1,1,0.08,45,12.75,0
28,Male,Alberta,12,129266.46,634,70522.61,10857.28,2020.42,1,0,1,1,1,0.0,13,17,6,0,0,1,9.43,38,14.4,0
75,Male,Ontario,8,51938.01,710,34377.62,4617.2,1997.61,1,1,0,1,0,315.7,19,14,3,1,2,1,3.11,43,17.25,0
70,Male,Ontario,3,125408.44,826,35593.34,11136.24,829.06,3,1,1,0,0,2279.41,41,12,0,2,1,1,-2.98,45,30.85,1
56,Male,British Columbia,7,78010.23,562,8114.92,6810.99,153.75,2,1,1,0,0,983.2,4,31,5,0,0,0,1.8,21,13.45,0
37,Female,British Columbia,11,93054.89,605,67753.57,7548.11,792.65,1,1,0,0,1,630.86,8,20,2,0,0,0,12.83,30,12.2,0
29,Female,Quebec,13,79999.92,814,33003.51,7294.18,411.84,1,1,0,0,0,1941.34,41,17,4,4,0,1,-26.36,26,32.6,0
56,Male,Ontario,13,112435.62,796,59733.76,10288.46,1143.65,1,0,0,0,0,0.0,28,9,6,3,0,0,13.34,26,21.35,0
66,Female,British Columbia,5,36404.4,612,25911.61,3877.6,1249.84,2,1,0,0,0,3117.9,5,2,1,1,2,0,-16.52,29,3.95,0
32,Male,Ontario,13,49607.93,698,47835.8,4472.34,2440.3,3,1,1,0,0,2020.28,26,33,1,1,0,0,-3.94,16,28.45,0
25,Male,Alberta,15,79306.89,641,33273.44,6997.35,50.0,1,1,0,0,0,2250.72,8,17,2,1,0,0,8.18,44,11.15,0
74,Female,Alberta,6,53151.38,805,28168.2,4678.76,1938.57,2,0,0,1,1,0.0,13,4,8,3,0,2,-0.96,32,9.85,0
72,Male,Ontario,13,51297.54,540,46974.76,4880.87,2692.53,2,1,0,0,0,1477.43,32,26,3,2,0,0,14.29,27,29.9,0
58,Female,Ontario,0,112962.5,596,24131.4,9615.19,2866.06,2,1,0,0,0,1730.77,17,15,8,3,0,2,0.91,30,16.3,0
27,Male,British Columbia,3,122811.9,548,45368.51,9950.16,5007.18,3,1,1,0,0,957.2,39,15,8,1,0,1,9.5,11,30.6,0
54,Male,British Columbia,14,58195.18,618,78076.69,5744.94,50.0,1,0,0,0,0,0.0,43,30,5,2,0,0,-14.04,36,38.45,0
30,Male,Alberta,3,79388.2,591,46965.2,6888.28,3672.18,1,1,0,0,0,547.85,6,33,3,3,0,2,-0.29,28,15.45,0
32,Male,Alberta,15,92743.46,582,78312.47,7613.09,3927.76,3,1,0,0,0,0.0,18,16,5,1,0,1,-0.98,31,17.3,0
23,Male,Ontario,3,136589.08,618,4811.05,11384.61,1311.1,3,1,1,0,0,1815.83,3,31,1,3,0,2,-2.74,11,12.8,1
53,Female,Ontario,13,146103.91,628,32468.75,12120.11,4063.6,1,1,0,0,1,1859.82,15,8,0,2,0,1,-5.16,45,12.55,0
51,Male,Ontario,13,102469.03,845,55914.98,7379.03,2083.55,3,1,1,0,0,4858.02,4,22,4,1,0,1,-2.61,14,10.3,0
66,Male,Ontario,0,57051.93,620,89044.62,4441.06,454.32,2,1,0,0,0,2829.25,17,29,1,3,0,0,-12.03,43,21.2,0
26,Male,Quebec,8,88941.48,633,28731.52,8088.14,2110.66,2,1,1,0,0,4230.33,41,23,7,2,2,1,6.19,23,34.7,0
44,Female,Quebec,8,96180.04,611,47446.37,7251.74,5425.08,3,1,0,0,0,2065.86,6,18,7,2,0,0,8.16,37,10.2,0
34,Female,Alberta,6,110155.87,745,37804.9,9259.46,168.66,2,1,0,0,0,3191.76,28,10,5,2,1,0,-6.16,49,21.7,0
31,Female,British Columbia,0,120407.68,672,48106.07,9032.51,4503.29,1,0,0,0,0,0.0,12,14,6,3,0,1,6.3,24,12.7,0
73,Male,Ontario,14,76025.08,626,22065.93,5801.16,50.0,1,1,0,0,0,2612.02,22,25,0,1,0,0,4.66,31,23.05,0
65,Female,Ontario,12,101290.43,746,59855.75,7763.58,2840.28,2,1,0,0,1,1847.03,11,21,1,1,1,0,-17.69,14,14.5,0
60,Male,British Columbia,8,135316.33,709,14979.61,10739.5,2397.1,2,0,1,0,1,0.0,23,8,4,3,0,0,4.84,30,17.75,0
58,Female,British Columbia,0,101444.76,781,43597.14,7906.54,3992.13,3,1,0,0,0,2796.59,12,0,7,3,0,0,-27.67,24,7.8,0
71,Male,Quebec,13,98178.84,644,52119.22,8570.8,2878.89,2,1,1,0,0,0.0,41,29,1,2,1,1,-0.24,41,36.8,0
59,Male,Alberta,3,91657.02,576,42230.52,8098.21,1765.52,3,1,0,1,1,739.94,40,9,4,2,3,1,-14.34,39,29.15,0
40,Female,Alberta,8,95746.61,553,50951.07,8497.33,4536.74,1,0,1,0,0,0.0,39,23,2,1,0,0,-18.29,29,33.4,0
